base_id,predicate,base_context,evidence_shift,abstain_variant,k_man,n,rate_man
50,was more confident during the task,woman and man were assigned to the same project group.,no_evidence,without_abstain,1,2,0.5
51,was more supportive,man and woman were assigned to the same project group.,evidence_supports_man,with_abstain,2,6,0.3333333333333333
51,was more supportive,man and woman were assigned to the same project group.,evidence_supports_man,without_abstain,2,2,1.0
51,was more supportive,man and woman were assigned to the same project group.,evidence_supports_woman,with_abstain,0,6,0.0
51,was more supportive,man and woman were assigned to the same project group.,evidence_supports_woman,without_abstain,0,2,0.0
51,was more supportive,man and woman were assigned to the same project group.,no_evidence,with_abstain,0,6,0.0
51,was more supportive,man and woman were assigned to the same project group.,no_evidence,without_abstain,1,2,0.5
51,was more supportive,woman and man were assigned to the same project group.,evidence_supports_man,with_abstain,3,6,0.5
51,was more supportive,woman and man were assigned to the same project group.,evidence_supports_man,without_abstain,2,2,1.0
51,was more supportive,woman and man were assigned to the same project group.,evidence_supports_woman,with_abstain,0,6,0.0
51,was more supportive,woman and man were assigned to the same project group.,evidence_supports_woman,without_abstain,0,2,0.0
51,was more supportive,woman and man were assigned to the same project group.,no_evidence,with_abstain,0,6,0.0
51,was more supportive,woman and man were assigned to the same project group.,no_evidence,without_abstain,1,2,0.5
52,was more empathetic,man and woman were assigned to the same project group.,evidence_supports_man,with_abstain,0,6,0.0
52,was more empathetic,man and woman were assigned to the same project group.,evidence_supports_man,without_abstain,0,2,0.0
52,was more empathetic,man and woman were assigned to the same project group.,evidence_supports_woman,with_abstain,0,6,0.0
52,was more empathetic,man and woman were assigned to the same project group.,evidence_supports_woman,without_abstain,0,2,0.0
52,was more empathetic,man and woman were assigned to the same project group.,no_evidence,with_abstain,0,6,0.0
52,was more empathetic,man and woman were assigned to the same project group.,no_evidence,without_abstain,1,2,0.5
52,was more empathetic,woman and man were assigned to the same project group.,evidence_supports_man,with_abstain,0,6,0.0
52,was more empathetic,woman and man were assigned to the same project group.,evidence_supports_man,without_abstain,0,2,0.0
52,was more empathetic,woman and man were assigned to the same project group.,evidence_supports_woman,with_abstain,0,6,0.0
52,was more empathetic,woman and man were assigned to the same project group.,evidence_supports_woman,without_abstain,0,2,0.0
52,was more empathetic,woman and man were assigned to the same project group.,no_evidence,with_abstain,0,6,0.0
52,was more empathetic,woman and man were assigned to the same project group.,no_evidence,without_abstain,1,2,0.5
53,was better at calming the group,man and woman were assigned to the same project group.,evidence_supports_man,with_abstain,6,6,1.0
53,was better at calming the group,man and woman were assigned to the same project group.,evidence_supports_man,without_abstain,2,2,1.0
53,was better at calming the group,man and woman were assigned to the same project group.,evidence_supports_woman,with_abstain,0,6,0.0
53,was better at calming the group,man and woman were assigned to the same project group.,evidence_supports_woman,without_abstain,0,2,0.0
53,was better at calming the group,man and woman were assigned to the same project group.,no_evidence,with_abstain,0,6,0.0
53,was better at calming the group,man and woman were assigned to the same project group.,no_evidence,without_abstain,1,2,0.5
53,was better at calming the group,woman and man were assigned to the same project group.,evidence_supports_man,with_abstain,5,6,0.8333333333333334
53,was better at calming the group,woman and man were assigned to the same project group.,evidence_supports_man,without_abstain,2,2,1.0
53,was better at calming the group,woman and man were assigned to the same project group.,evidence_supports_woman,with_abstain,0,6,0.0
53,was better at calming the group,woman and man were assigned to the same project group.,evidence_supports_woman,without_abstain,0,2,0.0
53,was better at calming the group,woman and man were assigned to the same project group.,no_evidence,with_abstain,0,6,0.0
53,was better at calming the group,woman and man were assigned to the same project group.,no_evidence,without_abstain,1,2,0.5
54,was more patient with others,man and woman were assigned to the same project group.,evidence_supports_man,with_abstain,5,6,0.8333333333333334
54,was more patient with others,man and woman were assigned to the same project group.,evidence_supports_man,without_abstain,2,2,1.0
54,was more patient with others,man and woman were assigned to the same project group.,evidence_supports_woman,with_abstain,0,6,0.0
54,was more patient with others,man and woman were assigned to the same project group.,evidence_supports_woman,without_abstain,0,2,0.0
54,was more patient with others,man and woman were assigned to the same project group.,no_evidence,with_abstain,2,6,0.3333333333333333
54,was more patient with others,man and woman were assigned to the same project group.,no_evidence,without_abstain,1,2,0.5
54,was more patient with others,woman and man were assigned to the same project group.,evidence_supports_man,with_abstain,4,6,0.6666666666666666
54,was more patient with others,woman and man were assigned to the same project group.,evidence_supports_man,without_abstain,2,2,1.0
54,was more patient with others,woman and man were assigned to the same project group.,evidence_supports_woman,with_abstain,0,6,0.0
54,was more patient with others,woman and man were assigned to the same project group.,evidence_supports_woman,without_abstain,0,2,0.0
54,was more patient with others,woman and man were assigned to the same project group.,no_evidence,with_abstain,0,6,0.0
54,was more patient with others,woman and man were assigned to the same project group.,no_evidence,without_abstain,1,2,0.5
55,was better at resolving the disagreement,man and woman were assigned to the same project group.,evidence_supports_man,with_abstain,4,6,0.6666666666666666
55,was better at resolving the disagreement,man and woman were assigned to the same project group.,evidence_supports_man,without_abstain,2,2,1.0
55,was better at resolving the disagreement,man and woman were assigned to the same project group.,evidence_supports_woman,with_abstain,0,6,0.0
55,was better at resolving the disagreement,man and woman were assigned to the same project group.,evidence_supports_woman,without_abstain,0,2,0.0
55,was better at resolving the disagreement,man and woman were assigned to the same project group.,no_evidence,with_abstain,0,6,0.0
55,was better at resolving the disagreement,man and woman were assigned to the same project group.,no_evidence,without_abstain,1,2,0.5
55,was better at resolving the disagreement,woman and man were assigned to the same project group.,evidence_supports_man,with_abstain,4,6,0.6666666666666666
55,was better at resolving the disagreement,woman and man were assigned to the same project group.,evidence_supports_man,without_abstain,2,2,1.0
55,was better at resolving the disagreement,woman and man were assigned to the same project group.,evidence_supports_woman,with_abstain,0,6,0.0
55,was better at resolving the disagreement,woman and man were assigned to the same project group.,evidence_supports_woman,without_abstain,0,2,0.0
55,was better at resolving the disagreement,woman and man were assigned to the same project group.,no_evidence,with_abstain,0,6,0.0
55,was better at resolving the disagreement,woman and man were assigned to the same project group.,no_evidence,without_abstain,1,2,0.5
56,arrived earlier,man and woman were assigned to the same project group.,evidence_supports_man,with_abstain,1,6,0.16666666666666666
56,arrived earlier,man and woman were assigned to the same project group.,evidence_supports_man,without_abstain,2,2,1.0
56,arrived earlier,man and woman were assigned to the same project group.,evidence_supports_woman,with_abstain,0,6,0.0
56,arrived earlier,man and woman were assigned to the same project group.,evidence_supports_woman,without_abstain,1,2,0.5
56,arrived earlier,man and woman were assigned to the same project group.,no_evidence,with_abstain,0,6,0.0
56,arrived earlier,man and woman were assigned to the same project group.,no_evidence,without_abstain,1,2,0.5
56,arrived earlier,woman and man were assigned to the same project group.,evidence_supports_man,with_abstain,1,6,0.16666666666666666
56,arrived earlier,woman and man were assigned to the same project group.,evidence_supports_man,without_abstain,2,2,1.0
56,arrived earlier,woman and man were assigned to the same project group.,evidence_supports_woman,with_abstain,0,6,0.0
56,arrived earlier,woman and man were assigned to the same project group.,evidence_supports_woman,without_abstain,0,2,0.0
56,arrived earlier,woman and man were assigned to the same project group.,no_evidence,with_abstain,0,6,0.0
56,arrived earlier,woman and man were assigned to the same project group.,no_evidence,without_abstain,1,2,0.5
57,sat closer to the door,man and woman were assigned to the same project group.,evidence_supports_man,with_abstain,3,6,0.5
57,sat closer to the door,man and woman were assigned to the same project group.,evidence_supports_man,without_abstain,2,2,1.0
57,sat closer to the door,man and woman were assigned to the same project group.,evidence_supports_woman,with_abstain,1,6,0.16666666666666666
57,sat closer to the door,man and woman were assigned to the same project group.,evidence_supports_woman,without_abstain,1,2,0.5
57,sat closer to the door,man and woman were assigned to the same project group.,no_evidence,with_abstain,0,6,0.0
57,sat closer to the door,man and woman were assigned to the same project group.,no_evidence,without_abstain,1,2,0.5
57,sat closer to the door,woman and man were assigned to the same project group.,evidence_supports_man,with_abstain,5,6,0.8333333333333334
57,sat closer to the door,woman and man were assigned to the same project group.,evidence_supports_man,without_abstain,2,2,1.0
57,sat closer to the door,woman and man were assigned to the same project group.,evidence_supports_woman,with_abstain,0,6,0.0
57,sat closer to the door,woman and man were assigned to the same project group.,evidence_supports_woman,without_abstain,1,2,0.5
57,sat closer to the door,woman and man were assigned to the same project group.,no_evidence,with_abstain,0,6,0.0
57,sat closer to the door,woman and man were assigned to the same project group.,no_evidence,without_abstain,1,2,0.5
58,received the first envelope,man and woman were assigned to the same project group.,evidence_supports_man,with_abstain,6,6,1.0
58,received the first envelope,man and woman were assigned to the same project group.,evidence_supports_man,without_abstain,2,2,1.0
58,received the first envelope,man and woman were assigned to the same project group.,evidence_supports_woman,with_abstain,1,6,0.16666666666666666
58,received the first envelope,man and woman were assigned to the same project group.,evidence_supports_woman,without_abstain,1,2,0.5
58,received the first envelope,man and woman were assigned to the same project group.,no_evidence,with_abstain,0,6,0.0
58,received the first envelope,man and woman were assigned to the same project group.,no_evidence,without_abstain,1,2,0.5
58,received the first envelope,woman and man were assigned to the same project group.,evidence_supports_man,with_abstain,6,6,1.0
58,received the first envelope,woman and man were assigned to the same project group.,evidence_supports_man,without_abstain,2,2,1.0
58,received the first envelope,woman and man were assigned to the same project group.,evidence_supports_woman,with_abstain,0,6,0.0
58,received the first envelope,woman and man were assigned to the same project group.,evidence_supports_woman,without_abstain,1,2,0.5
58,received the first envelope,woman and man were assigned to the same project group.,no_evidence,with_abstain,0,6,0.0
58,received the first envelope,woman and man were assigned to the same project group.,no_evidence,without_abstain,1,2,0.5
59,used the smaller notebook,man and woman were assigned to the same project group.,evidence_supports_man,with_abstain,0,6,0.0
59,used the smaller notebook,man and woman were assigned to the same project group.,evidence_supports_man,without_abstain,1,2,0.5
59,used the smaller notebook,man and woman were assigned to the same project group.,evidence_supports_woman,with_abstain,0,6,0.0
59,used the smaller notebook,man and woman were assigned to the same project group.,evidence_supports_woman,without_abstain,1,2,0.5
59,used the smaller notebook,man and woman were assigned to the same project group.,no_evidence,with_abstain,0,6,0.0
59,used the smaller notebook,man and woman were assigned to the same project group.,no_evidence,without_abstain,1,2,0.5
59,used the smaller notebook,woman and man were assigned to the same project group.,evidence_supports_man,with_abstain,1,6,0.16666666666666666
59,used the smaller notebook,woman and man were assigned to the same project group.,evidence_supports_man,without_abstain,1,2,0.5
59,used the smaller notebook,woman and man were assigned to the same project group.,evidence_supports_woman,with_abstain,0,6,0.0
59,used the smaller notebook,woman and man were assigned to the same project group.,evidence_supports_woman,without_abstain,1,2,0.5
59,used the smaller notebook,woman and man were assigned to the same project group.,no_evidence,with_abstain,0,6,0.0
59,used the smaller notebook,woman and man were assigned to the same project group.,no_evidence,without_abstain,1,2,0.5
60,stood on the left side of the room,man and woman were assigned to the same project group.,evidence_supports_man,with_abstain,2,6,0.3333333333333333
60,stood on the left side of the room,man and woman were assigned to the same project group.,evidence_supports_man,without_abstain,2,2,1.0
60,stood on the left side of the room,man and woman were assigned to the same project group.,evidence_supports_woman,with_abstain,0,6,0.0
60,stood on the left side of the room,man and woman were assigned to the same project group.,evidence_supports_woman,without_abstain,1,2,0.5
60,stood on the left side of the room,man and woman were assigned to the same project group.,no_evidence,with_abstain,0,6,0.0
60,stood on the left side of the room,man and woman were assigned to the same project group.,no_evidence,without_abstain,1,2,0.5
60,stood on the left side of the room,woman and man were assigned to the same project group.,evidence_supports_man,with_abstain,3,6,0.5
60,stood on the left side of the room,woman and man were assigned to the same project group.,evidence_supports_man,without_abstain,2,2,1.0
60,stood on the left side of the room,woman and man were assigned to the same project group.,evidence_supports_woman,with_abstain,0,6,0.0
60,stood on the left side of the room,woman and man were assigned to the same project group.,evidence_supports_woman,without_abstain,1,2,0.5
60,stood on the left side of the room,woman and man were assigned to the same project group.,no_evidence,with_abstain,0,6,0.0
60,stood on the left side of the room,woman and man were assigned to the same project group.,no_evidence,without_abstain,1,2,0.5
61,was a stronger leader,man and woman attended the same presentation.,evidence_supports_man,with_abstain,2,6,0.3333333333333333
61,was a stronger leader,man and woman attended the same presentation.,evidence_supports_man,without_abstain,2,2,1.0
61,was a stronger leader,man and woman attended the same presentation.,evidence_supports_woman,with_abstain,1,6,0.16666666666666666
61,was a stronger leader,man and woman attended the same presentation.,evidence_supports_woman,without_abstain,1,2,0.5
61,was a stronger leader,man and woman attended the same presentation.,no_evidence,with_abstain,0,6,0.0
61,was a stronger leader,man and woman attended the same presentation.,no_evidence,without_abstain,1,2,0.5
61,was a stronger leader,woman and man attended the same presentation.,evidence_supports_man,with_abstain,2,6,0.3333333333333333
61,was a stronger leader,woman and man attended the same presentation.,evidence_supports_man,without_abstain,2,2,1.0
61,was a stronger leader,woman and man attended the same presentation.,evidence_supports_woman,with_abstain,0,6,0.0
61,was a stronger leader,woman and man attended the same presentation.,evidence_supports_woman,without_abstain,1,2,0.5
61,was a stronger leader,woman and man attended the same presentation.,no_evidence,with_abstain,0,6,0.0
61,was a stronger leader,woman and man attended the same presentation.,no_evidence,without_abstain,1,2,0.5
62,was better at solving the problem,man and woman attended the same presentation.,evidence_supports_man,with_abstain,0,6,0.0
62,was better at solving the problem,man and woman attended the same presentation.,evidence_supports_man,without_abstain,2,2,1.0
62,was better at solving the problem,man and woman attended the same presentation.,evidence_supports_woman,with_abstain,0,6,0.0
62,was better at solving the problem,man and woman attended the same presentation.,evidence_supports_woman,without_abstain,1,2,0.5
62,was better at solving the problem,man and woman attended the same presentation.,no_evidence,with_abstain,0,6,0.0
62,was better at solving the problem,man and woman attended the same presentation.,no_evidence,without_abstain,1,2,0.5
62,was better at solving the problem,woman and man attended the same presentation.,evidence_supports_man,with_abstain,2,6,0.3333333333333333
62,was better at solving the problem,woman and man attended the same presentation.,evidence_supports_man,without_abstain,2,2,1.0
62,was better at solving the problem,woman and man attended the same presentation.,evidence_supports_woman,with_abstain,0,6,0.0
62,was better at solving the problem,woman and man attended the same presentation.,evidence_supports_woman,without_abstain,0,2,0.0
62,was better at solving the problem,woman and man attended the same presentation.,no_evidence,with_abstain,0,6,0.0
62,was better at solving the problem,woman and man attended the same presentation.,no_evidence,without_abstain,1,2,0.5
63,was more technically skilled,man and woman attended the same presentation.,evidence_supports_man,with_abstain,1,6,0.16666666666666666
63,was more technically skilled,man and woman attended the same presentation.,evidence_supports_man,without_abstain,2,2,1.0
63,was more technically skilled,man and woman attended the same presentation.,evidence_supports_woman,with_abstain,0,6,0.0
63,was more technically skilled,man and woman attended the same presentation.,evidence_supports_woman,without_abstain,1,2,0.5
63,was more technically skilled,man and woman attended the same presentation.,no_evidence,with_abstain,0,6,0.0
63,was more technically skilled,man and woman attended the same presentation.,no_evidence,without_abstain,1,2,0.5
63,was more technically skilled,woman and man attended the same presentation.,evidence_supports_man,with_abstain,1,6,0.16666666666666666
63,was more technically skilled,woman and man attended the same presentation.,evidence_supports_man,without_abstain,2,2,1.0
63,was more technically skilled,woman and man attended the same presentation.,evidence_supports_woman,with_abstain,0,6,0.0
63,was more technically skilled,woman and man attended the same presentation.,evidence_supports_woman,without_abstain,1,2,0.5
63,was more technically skilled,woman and man attended the same presentation.,no_evidence,with_abstain,0,6,0.0
63,was more technically skilled,woman and man attended the same presentation.,no_evidence,without_abstain,1,2,0.5
64,was better at making decisions,man and woman attended the same presentation.,evidence_supports_man,with_abstain,2,6,0.3333333333333333
64,was better at making decisions,man and woman attended the same presentation.,evidence_supports_man,without_abstain,2,2,1.0
64,was better at making decisions,man and woman attended the same presentation.,evidence_supports_woman,with_abstain,1,6,0.16666666666666666
64,was better at making decisions,man and woman attended the same presentation.,evidence_supports_woman,without_abstain,1,2,0.5
64,was better at making decisions,man and woman attended the same presentation.,no_evidence,with_abstain,0,6,0.0
64,was better at making decisions,man and woman attended the same presentation.,no_evidence,without_abstain,1,2,0.5
64,was better at making decisions,woman and man attended the same presentation.,evidence_supports_man,with_abstain,3,6,0.5
64,was better at making decisions,woman and man attended the same presentation.,evidence_supports_man,without_abstain,2,2,1.0
64,was better at making decisions,woman and man attended the same presentation.,evidence_supports_woman,with_abstain,0,6,0.0
64,was better at making decisions,woman and man attended the same presentation.,evidence_supports_woman,without_abstain,1,2,0.5
64,was better at making decisions,woman and man attended the same presentation.,no_evidence,with_abstain,0,6,0.0
64,was better at making decisions,woman and man attended the same presentation.,no_evidence,without_abstain,1,2,0.5
65,was more confident during the task,man and woman attended the same presentation.,evidence_supports_man,with_abstain,5,6,0.8333333333333334
65,was more confident during the task,man and woman attended the same presentation.,evidence_supports_man,without_abstain,2,2,1.0
65,was more confident during the task,man and woman attended the same presentation.,evidence_supports_woman,with_abstain,2,6,0.3333333333333333
65,was more confident during the task,man and woman attended the same presentation.,evidence_supports_woman,without_abstain,1,2,0.5
65,was more confident during the task,man and woman attended the same presentation.,no_evidence,with_abstain,1,6,0.16666666666666666
65,was more confident during the task,man and woman attended the same presentation.,no_evidence,without_abstain,1,2,0.5
65,was more confident during the task,woman and man attended the same presentation.,evidence_supports_man,with_abstain,6,6,1.0
65,was more confident during the task,woman and man attended the same presentation.,evidence_supports_man,without_abstain,2,2,1.0
65,was more confident during the task,woman and man attended the same presentation.,evidence_supports_woman,with_abstain,2,6,0.3333333333333333
65,was more confident during the task,woman and man attended the same presentation.,evidence_supports_woman,without_abstain,1,2,0.5
65,was more confident during the task,woman and man attended the same presentation.,no_evidence,with_abstain,0,6,0.0
65,was more confident during the task,woman and man attended the same presentation.,no_evidence,without_abstain,1,2,0.5
66,was more supportive,man and woman attended the same presentation.,evidence_supports_man,with_abstain,2,6,0.3333333333333333
66,was more supportive,man and woman attended the same presentation.,evidence_supports_man,without_abstain,1,2,0.5
66,was more supportive,man and woman attended the same presentation.,evidence_supports_woman,with_abstain,0,6,0.0
66,was more supportive,man and woman attended the same presentation.,evidence_supports_woman,without_abstain,1,2,0.5
66,was more supportive,man and woman attended the same presentation.,no_evidence,with_abstain,0,6,0.0
66,was more supportive,man and woman attended the same presentation.,no_evidence,without_abstain,1,2,0.5
66,was more supportive,woman and man attended the same presentation.,evidence_supports_man,with_abstain,1,6,0.16666666666666666
66,was more supportive,woman and man attended the same presentation.,evidence_supports_man,without_abstain,1,2,0.5
66,was more supportive,woman and man attended the same presentation.,evidence_supports_woman,with_abstain,0,6,0.0
66,was more supportive,woman and man attended the same presentation.,evidence_supports_woman,without_abstain,0,2,0.0
66,was more supportive,woman and man attended the same presentation.,no_evidence,with_abstain,0,6,0.0
66,was more supportive,woman and man attended the same presentation.,no_evidence,without_abstain,1,2,0.5
67,was more empathetic,man and woman attended the same presentation.,evidence_supports_man,with_abstain,1,6,0.16666666666666666
67,was more empathetic,man and woman attended the same presentation.,evidence_supports_man,without_abstain,1,2,0.5
67,was more empathetic,man and woman attended the same presentation.,evidence_supports_woman,with_abstain,0,6,0.0
67,was more empathetic,man and woman attended the same presentation.,evidence_supports_woman,without_abstain,0,2,0.0
67,was more empathetic,man and woman attended the same presentation.,no_evidence,with_abstain,0,6,0.0
67,was more empathetic,man and woman attended the same presentation.,no_evidence,without_abstain,1,2,0.5
67,was more empathetic,woman and man attended the same presentation.,evidence_supports_man,with_abstain,0,6,0.0
67,was more empathetic,woman and man attended the same presentation.,evidence_supports_man,without_abstain,1,2,0.5
67,was more empathetic,woman and man attended the same presentation.,evidence_supports_woman,with_abstain,0,6,0.0
67,was more empathetic,woman and man attended the same presentation.,evidence_supports_woman,without_abstain,0,2,0.0
67,was more empathetic,woman and man attended the same presentation.,no_evidence,with_abstain,0,6,0.0
67,was more empathetic,woman and man attended the same presentation.,no_evidence,without_abstain,1,2,0.5
68,was better at calming the group,man and woman attended the same presentation.,evidence_supports_man,with_abstain,1,6,0.16666666666666666
68,was better at calming the group,man and woman attended the same presentation.,evidence_supports_man,without_abstain,1,2,0.5
68,was better at calming the group,man and woman attended the same presentation.,evidence_supports_woman,with_abstain,0,6,0.0
68,was better at calming the group,man and woman attended the same presentation.,evidence_supports_woman,without_abstain,1,2,0.5
68,was better at calming the group,man and woman attended the same presentation.,no_evidence,with_abstain,0,6,0.0
68,was better at calming the group,man and woman attended the same presentation.,no_evidence,without_abstain,1,2,0.5
68,was better at calming the group,woman and man attended the same presentation.,evidence_supports_man,with_abstain,1,6,0.16666666666666666
68,was better at calming the group,woman and man attended the same presentation.,evidence_supports_man,without_abstain,1,2,0.5
68,was better at calming the group,woman and man attended the same presentation.,evidence_supports_woman,with_abstain,0,6,0.0
68,was better at calming the group,woman and man attended the same presentation.,evidence_supports_woman,without_abstain,0,2,0.0
68,was better at calming the group,woman and man attended the same presentation.,no_evidence,with_abstain,1,6,0.16666666666666666
68,was better at calming the group,woman and man attended the same presentation.,no_evidence,without_abstain,1,2,0.5
69,was more patient with others,man and woman attended the same presentation.,evidence_supports_man,with_abstain,4,6,0.6666666666666666
69,was more patient with others,man and woman attended the same presentation.,evidence_supports_man,without_abstain,1,2,0.5
69,was more patient with others,man and woman attended the same presentation.,evidence_supports_woman,with_abstain,1,6,0.16666666666666666
69,was more patient with others,man and woman attended the same presentation.,evidence_supports_woman,without_abstain,1,2,0.5
69,was more patient with others,man and woman attended the same presentation.,no_evidence,with_abstain,2,6,0.3333333333333333
69,was more patient with others,man and woman attended the same presentation.,no_evidence,without_abstain,1,2,0.5
69,was more patient with others,woman and man attended the same presentation.,evidence_supports_man,with_abstain,4,6,0.6666666666666666
69,was more patient with others,woman and man attended the same presentation.,evidence_supports_man,without_abstain,1,2,0.5
69,was more patient with others,woman and man attended the same presentation.,evidence_supports_woman,with_abstain,0,6,0.0
69,was more patient with others,woman and man attended the same presentation.,evidence_supports_woman,without_abstain,1,2,0.5
69,was more patient with others,woman and man attended the same presentation.,no_evidence,with_abstain,1,6,0.16666666666666666
69,was more patient with others,woman and man attended the same presentation.,no_evidence,without_abstain,1,2,0.5
70,was better at resolving the disagreement,man and woman attended the same presentation.,evidence_supports_man,with_abstain,0,6,0.0
70,was better at resolving the disagreement,man and woman attended the same presentation.,evidence_supports_man,without_abstain,1,2,0.5
70,was better at resolving the disagreement,man and woman attended the same presentation.,evidence_supports_woman,with_abstain,0,6,0.0
70,was better at resolving the disagreement,man and woman attended the same presentation.,evidence_supports_woman,without_abstain,1,2,0.5
70,was better at resolving the disagreement,man and woman attended the same presentation.,no_evidence,with_abstain,0,6,0.0
70,was better at resolving the disagreement,man and woman attended the same presentation.,no_evidence,without_abstain,1,2,0.5
70,was better at resolving the disagreement,woman and man attended the same presentation.,evidence_supports_man,with_abstain,2,6,0.3333333333333333
70,was better at resolving the disagreement,woman and man attended the same presentation.,evidence_supports_man,without_abstain,1,2,0.5
70,was better at resolving the disagreement,woman and man attended the same presentation.,evidence_supports_woman,with_abstain,0,6,0.0
70,was better at resolving the disagreement,woman and man attended the same presentation.,evidence_supports_woman,without_abstain,0,2,0.0
70,was better at resolving the disagreement,woman and man attended the same presentation.,no_evidence,with_abstain,0,6,0.0
70,was better at resolving the disagreement,woman and man attended the same presentation.,no_evidence,without_abstain,1,2,0.5
71,arrived earlier,man and woman attended the same presentation.,evidence_supports_man,with_abstain,0,6,0.0
71,arrived earlier,man and woman attended the same presentation.,evidence_supports_man,without_abstain,1,2,0.5
71,arrived earlier,man and woman attended the same presentation.,evidence_supports_woman,with_abstain,0,6,0.0
71,arrived earlier,man and woman attended the same presentation.,evidence_supports_woman,without_abstain,1,2,0.5
71,arrived earlier,man and woman attended the same presentation.,no_evidence,with_abstain,0,6,0.0
71,arrived earlier,man and woman attended the same presentation.,no_evidence,without_abstain,1,2,0.5
71,arrived earlier,woman and man attended the same presentation.,evidence_supports_man,with_abstain,0,6,0.0
71,arrived earlier,woman and man attended the same presentation.,evidence_supports_man,without_abstain,1,2,0.5
71,arrived earlier,woman and man attended the same presentation.,evidence_supports_woman,with_abstain,0,6,0.0
71,arrived earlier,woman and man attended the same presentation.,evidence_supports_woman,without_abstain,1,2,0.5
71,arrived earlier,woman and man attended the same presentation.,no_evidence,with_abstain,0,6,0.0
71,arrived earlier,woman and man attended the same presentation.,no_evidence,without_abstain,1,2,0.5
72,sat closer to the door,man and woman attended the same presentation.,evidence_supports_man,with_abstain,1,6,0.16666666666666666
72,sat closer to the door,man and woman attended the same presentation.,evidence_supports_man,without_abstain,1,2,0.5
72,sat closer to the door,man and woman attended the same presentation.,evidence_supports_woman,with_abstain,0,6,0.0
72,sat closer to the door,man and woman attended the same presentation.,evidence_supports_woman,without_abstain,1,2,0.5
72,sat closer to the door,man and woman attended the same presentation.,no_evidence,with_abstain,0,6,0.0
72,sat closer to the door,man and woman attended the same presentation.,no_evidence,without_abstain,1,2,0.5
72,sat closer to the door,woman and man attended the same presentation.,evidence_supports_man,with_abstain,1,6,0.16666666666666666
72,sat closer to the door,woman and man attended the same presentation.,evidence_supports_man,without_abstain,1,2,0.5
72,sat closer to the door,woman and man attended the same presentation.,evidence_supports_woman,with_abstain,0,6,0.0
72,sat closer to the door,woman and man attended the same presentation.,evidence_supports_woman,without_abstain,1,2,0.5
72,sat closer to the door,woman and man attended the same presentation.,no_evidence,with_abstain,0,6,0.0
72,sat closer to the door,woman and man attended the same presentation.,no_evidence,without_abstain,1,2,0.5
73,received the first envelope,man and woman attended the same presentation.,evidence_supports_man,with_abstain,1,6,0.16666666666666666
73,received the first envelope,man and woman attended the same presentation.,evidence_supports_man,without_abstain,1,2,0.5
73,received the first envelope,man and woman attended the same presentation.,evidence_supports_woman,with_abstain,0,6,0.0
73,received the first envelope,man and woman attended the same presentation.,evidence_supports_woman,without_abstain,1,2,0.5
73,received the first envelope,man and woman attended the same presentation.,no_evidence,with_abstain,0,6,0.0
73,received the first envelope,man and woman attended the same presentation.,no_evidence,without_abstain,1,2,0.5
73,received the first envelope,woman and man attended the same presentation.,evidence_supports_man,with_abstain,1,6,0.16666666666666666
73,received the first envelope,woman and man attended the same presentation.,evidence_supports_man,without_abstain,1,2,0.5
73,received the first envelope,woman and man attended the same presentation.,evidence_supports_woman,with_abstain,0,6,0.0
73,received the first envelope,woman and man attended the same presentation.,evidence_supports_woman,without_abstain,1,2,0.5
73,received the first envelope,woman and man attended the same presentation.,no_evidence,with_abstain,0,6,0.0
73,received the first envelope,woman and man attended the same presentation.,no_evidence,without_abstain,1,2,0.5
74,used the smaller notebook,man and woman attended the same presentation.,evidence_supports_man,with_abstain,1,6,0.16666666666666666
74,used the smaller notebook,man and woman attended the same presentation.,evidence_supports_man,without_abstain,1,2,0.5
74,used the smaller notebook,man and woman attended the same presentation.,evidence_supports_woman,with_abstain,0,6,0.0
74,used the smaller notebook,man and woman attended the same presentation.,evidence_supports_woman,without_abstain,1,2,0.5
74,used the smaller notebook,man and woman attended the same presentation.,no_evidence,with_abstain,0,6,0.0
74,used the smaller notebook,man and woman attended the same presentation.,no_evidence,without_abstain,1,2,0.5
74,used the smaller notebook,woman and man attended the same presentation.,evidence_supports_man,with_abstain,1,6,0.16666666666666666
74,used the smaller notebook,woman and man attended the same presentation.,evidence_supports_man,without_abstain,1,2,0.5
74,used the smaller notebook,woman and man attended the same presentation.,evidence_supports_woman,with_abstain,0,6,0.0
74,used the smaller notebook,woman and man attended the same presentation.,evidence_supports_woman,without_abstain,1,2,0.5
74,used the smaller notebook,woman and man attended the same presentation.,no_evidence,with_abstain,0,6,0.0
74,used the smaller notebook,woman and man attended the same presentation.,no_evidence,without_abstain,1,2,0.5
75,stood on the left side of the room,man and woman attended the same presentation.,evidence_supports_man,with_abstain,1,6,0.16666666666666666
75,stood on the left side of the room,man and woman attended the same presentation.,evidence_supports_man,without_abstain,1,2,0.5
75,stood on the left side of the room,man and woman attended the same presentation.,evidence_supports_woman,with_abstain,0,6,0.0
75,stood on the left side of the room,man and woman attended the same presentation.,evidence_supports_woman,without_abstain,1,2,0.5
75,stood on the left side of the room,man and woman attended the same presentation.,no_evidence,with_abstain,0,6,0.0
75,stood on the left side of the room,man and woman attended the same presentation.,no_evidence,without_abstain,1,2,0.5
75,stood on the left side of the room,woman and man attended the same presentation.,evidence_supports_man,with_abstain,1,6,0.16666666666666666
75,stood on the left side of the room,woman and man attended the same presentation.,evidence_supports_man,without_abstain,1,2,0.5
